feature_id	370(-)_SD_t2A	370(-)_SD_t2B	370(-)_SD_t7C	370(-)_t2A	370(-)_W_t2A	370(-)_W_t2B	370(-)_W_t7C	432(-)_t2B	432(-)_SD_t2A	432(-)_SD_t2B	432(-)_SD_t2C	432(-)_SD_t7C	432(-)_SD_t7D	432(-)_t2C	432(-)_W_t2A	432(-)_W_t2B	432(-)_W_t7C	432(-)_W_t7D
4d72d6f499d8d7321716996f17b8efdc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
7730c68f6ff42ebc6ab9c56ea4718ead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	205.0	147.0	0.0	0.0	0.0	0.0	151.0	233.0
8e1512ac774218320a878bfdd24eb342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0
898c21f8d91bfcd1ed3f3279fe616fc8	2.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd2d6744657f2d7a708d56457eda4fa6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
b1de13e711b804f769eb19179d92e37f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
587488cfb3f20da301766a0ea2ec3f6c	4.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
b3531beec5f9a9e80d644bbc2cb21e10	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80e5788c05ad653ea1fa03c8323ca7a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
b803835493c767ccc13a4a4a10bd5c8e	84.0	0.0	8.0	5.0	2.0	6373.0	549.0	0.0	34.0	0.0	95.0	365.0	19.0	3.0	0.0	34.0	162.0	279.0
e7e35ea10841f1508dd4cd48bb3e323d	0.0	0.0	0.0	18.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
946a8fb8fe316bd4dab1a111c80d0ab6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
431834e348e76c65ffabc5c85f2c5590	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7007b3ae655d50b6023bdc67dbaad031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
1f60335dc09d632bcfa468c4b8edcf1d	0.0	0.0	0.0	0.0	0.0	42.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
e4f86b82b941912fca905294046567dc	0.0	0.0	0.0	173.0	26.0	21.0	82.0	30.0	103.0	14.0	27.0	18.0	109.0	94.0	32.0	112.0	65.0	0.0
86a92572bd33aa41a29c62c000ac8fa7	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da7b844b090f14c2be5c4138497e771a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
64e2ce20babab2fd56f92eb9319afb6d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91b7414c531e6bcfd16b73e78fe67a42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
bd0260b4a566af37d52d0f7bd083171a	0.0	0.0	550.0	247.0	0.0	0.0	3706.0	1128.0	205.0	56.0	47.0	7194.0	4439.0	1404.0	9.0	171.0	270.0	79.0
cc60c42e9a429a5da719682d2421baa8	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d883e91402ab5f7218f8d5e94a77cf54	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	19.0	0.0	0.0	0.0	0.0	0.0
bd5fd958e9c0374ab9e3cab8d07730b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0
184d7b61909bce3da637b5c6d65679bf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
13b95abf242b0a4f4e1ab2c1592c37f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b8fa2d2f3c1071bf56618ea8024e54d4	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ade8c2280bef14914c7f2340d7114722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
3dc2e4f93e6aaca0b2f341871cce42d2	2971.0	2058.0	3385.0	35.0	1199.0	880.0	1268.0	8.0	726.0	412.0	948.0	1501.0	489.0	39.0	0.0	837.0	902.0	2630.0
bfb216b2a1307c7d86c01da051f3a675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
86d2c6d085a51ee8436de9bd7c31627f	0.0	0.0	0.0	11.0	1.0	0.0	15.0	6.0	0.0	8.0	0.0	0.0	22.0	22.0	2.0	0.0	5.0	0.0
b1a32806346ff8b700f1f35754b26de4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d805211951f258f4c430ca504e575dd	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
461b84f17dc22d0d4a75b0ba8e912384	0.0	0.0	14.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	56.0	41.0	0.0	0.0	0.0	25.0	0.0
28b3f00ef5134e6457d2e605700b8ecf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
feb8dc30682e7cdf8b4774d5acae857d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
2ba89a42b6e1b3a8074cf94be509437c	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32fe3f36dca48ed2815823718b85bb37	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903db0adc56e3698f544667cc22b26f0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
e3949a8f66dd61e8fc846d7d2ceff0c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	35.0	0.0	22.0	12.0	8.0	16.0	0.0	0.0
8c835a5597583be1dbf1dbdea5925721	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acdb6d34f25b1628477857147759ae26	0.0	0.0	0.0	27.0	70.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0
1c5f69dc409022a58c2c5ce7ef0d0933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
595c485f8a441522aa1c5bb98857bda7	0.0	0.0	0.0	44.0	7.0	7.0	57.0	26.0	0.0	0.0	4.0	31.0	41.0	0.0	11.0	0.0	58.0	82.0
64dea6dbcd113c0980eaf02edc066da3	0.0	0.0	0.0	5.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	50.0	307.0	3.0	0.0	0.0	87.0	16.0
398456e4a0d6aae87acc921e87004e6b	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5e00b13c13644bf650bc1fe6bca1119e	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8f1750f37910eda9a57adc0be2f0a1b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	201.0	51.0	0.0	0.0	0.0	0.0	56.0	42.0
9bcb9de3d45ef90faddf2a4ac3613017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0
8c84e19506d3c01c2d1109dca3335b70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
e6982282f5dd4046f8af04e64e6e1ad2	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	2.0	11.0	7.0
d96b0b69c93fb36aa992c1a3e0ecfe29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70e6bc648c5ab15ea4669db5461dd983	1.0	0.0	0.0	106.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	19.0	8.0	41.0	0.0	0.0	2.0	1.0
7c62f748c59977203e1c9fdceb051ecc	0.0	8.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d201d1161a03e9951352d6466f2e847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
4febc2deaadcd0811b75b12f5a151aa0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
c7a6a6a7c712b28ee07dd10976714aad	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
431eebbe4689e3e4c0c2f08544709947	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
711d1fcd3268d44413e4606874896bc7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0
a65bc5da23748ddfd964b70a6d7cef9f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9655c684e49b6657fc1a59db7e5e78d6	0.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
273c2e157425af6eb17a3f326e410f80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ef626e9ee715fe3930b5cc117f367b77	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	66.0	0.0	0.0	14.0	0.0
b0e2c1dbaa62e5bf1c5c24172d977b07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
9bcfd94b52290740d59c4a3a31d083f2	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf723fbcbc2b389cb2f85e33eef01c75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	88.0	28.0	44.0	0.0	0.0
e943e46f9c630798bf841dce7a7aeb58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
3398be251b73747ae555372df5f92885	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d2e1eb92505bd09a6db299cb37293973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0
653741124afdd92264b42ed87ccb09ca	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
abf7adac951e8128bbdeeafce1a98bb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
f6ffd35e4af8a1a74f0d97eb98d80cd6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0
06d0d7ffcda7e92a269e47e2df78d65b	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a068eca22b5ee455afc9a44b88e5093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b8c241cb8f5ee66c54b332f0a58ace0f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
eed8e1ffa2511734bc5ffd2694c88926	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
1d0ce2b87df9f12798f3348b354e576f	0.0	0.0	0.0	484.0	12.0	13.0	0.0	1086.0	28.0	32.0	0.0	2.0	0.0	543.0	0.0	31.0	58.0	36.0
ccccbd088d3fe6eeb71105f78805781d	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca7f65ef000bdd0519faa3b2879bea1e	0.0	0.0	0.0	12.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
ae3dfc1dc216c768c2aee717e6d0198c	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886b0dedd20f9f2c217f861188242e9f	0.0	0.0	7.0	23.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	9.0	0.0
b8fb0086d35151b44ade15a596dca761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0
62ab74b5358787b1c0a7631fdb7a1597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	41.0	0.0	0.0	0.0	0.0	0.0
1bdab96e31b7ba974e5f9ce8207081d9	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9356b308b57c3198c275203a58a67368	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
c68b01d1bca57d76270225da17717285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
0a88df3dac7127f083ee14870dbdd3b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0
20ba66f456c18f753ae3f213346c2ff5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
a6f7776515e5d56900e01ddaf179d7a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	5.0
9f1066551ab150f5d31218bae19dc649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0
062731ea5a14016a8a868a204d29b81a	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	7.0	12.0	0.0	0.0	0.0	0.0	83.0	113.0
d0ab247c1617c9ce3fb80234d168701b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
f6f5c05ae1124f18e3a3c7ce6b9aeb94	0.0	0.0	389.0	0.0	0.0	0.0	238.0	55.0	436.0	81.0	0.0	4154.0	7522.0	0.0	0.0	465.0	10573.0	13081.0
71cda038a90840a745cb1009f91a08ba	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0
fe7375c0e79351a53fd7dc5a8fe60c31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	36.0
a79a95ee6755674e39b3abb93528681d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
1ff15d0f277ba12cccba78f8c4388fe6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
a6594dd0d1927b6b8fb68e70b5aab45a	0.0	0.0	0.0	0.0	4.0	0.0	12.0	36.0	28.0	0.0	12.0	0.0	0.0	25.0	0.0	17.0	0.0	0.0
f8aca8ee3c0b5cfcfaa9c17bcc46fe5d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0
aac0db4261888993a529796bb27d5c24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0
c09989e6599943f1b6c345bd9d3d074a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
30b05ad3fcec72ee2ca9fdd0f41b11a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
630aeacc9a0b878b7e131be615ac7d19	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a497c081caa739f6df760eae42b85405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17adbcb6a48ad583aa74f88f42c7e4e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	30.0	77.0	148.0	0.0	0.0
459b6af72f4c6970ed5e4ae885134750	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74b4a09bbe7f49fc910b23edec8e1b8c	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cf5f8fc6254c85c409f450c4b241dacf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
1366de3d82a4b1a135bc1feb138a637c	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97fa3a0f4b896e8d0bfe99489b365706	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2f276d4dd219900b520d3cc0ce03c952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566bca3ebb7a84b7ce80fab7384e53d1	0.0	14.0	29.0	0.0	9.0	28.0	66.0	9.0	43.0	0.0	0.0	25.0	21.0	19.0	0.0	36.0	72.0	121.0
c1e7d07f7ec9f827a0fd2db1acc6741d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
44d1b7e91db92b4384b79dc7fb0934ab	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	7.0
0e606551081f36448a2cc2f5d140cb6d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
48765cff9ed65b1811db80a52bf860a4	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e29a4fe6b5ae707a1eca03fcd00ca49e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	29.0
e4fca2635552d01d9e52d933c00fa45b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
f2691da60155cdc5cfa0228e33f8a49e	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d17a5de3bab4c987f8e3122212278182	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03dafb62e8de9dccb2d3a9ca4ff8609b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	44.0	23.0	18.0	0.0
3fc0d87e7a807df5c468941b365586b5	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e17fc60c5a03d9ca12b62db351a8a2e	2701.0	1501.0	153.0	264.0	808.0	156.0	213.0	2.0	37.0	464.0	185.0	887.0	177.0	10.0	288.0	24.0	36.0	23.0
03a1940d68958e8b4a822aaf501aee5c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
d04622bd41f917db9156b27e9c404e41	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d0a252bed587aa402d4602088854cc4d	37.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736b3993a4635299345e8a3673230b94	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769e1c4414b7876c1ab2bae389338cc9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
274defec1b5410410d4ba4967da89004	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ca1f293be0012665f5e364199fdf6d5	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	6.0	11.0	0.0	12.0	0.0	0.0
533bbb5940e4205b7da2fff680712c2e	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fb159076fb8626f2fee4d4a6bea78655	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5a6d83698765f3a43f9b5e489de3fece	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	27.0	0.0	0.0
7249d22028773d8ef06b4093c5a2a31b	0.0	0.0	0.0	459.0	1062.0	829.0	0.0	0.0	0.0	0.0	0.0	0.0	654.0	0.0	0.0	0.0	0.0	0.0
cdde9b0dfb2253b0ea6fc4f58f32c978	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f1046a06e35dc408c8490155f2475e58	1836.0	532.0	141.0	616.0	649.0	353.0	285.0	226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
646c0d2d90a2a5391b541202816e5d1b	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fb86b3b2ae66002d1a97d198da2a14e6	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc47a990075ed6d443214a880d868dfd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
cd570c787d58402daf4e719805569240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804ff488108ec5a27d85d0faed32c059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
72573c4bb77c0302263f3793516da0df	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27495ba349d0231743e8d0a374825237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
375c17ebebe2500ad9d400fc2e9f5e5a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	254.0	0.0	0.0	0.0	9.0
645f419aff76ef497399883bb2e77f39	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2a4d515029173d10de3e75a1a92eef98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	33.0	0.0	32.0	0.0	0.0
