"Genus"	"Phylum"	"Family"	"we.ep"	"we.eBH"	"wi.ep"	"wi.eBH"	"rab.all"	"rab.win.SD_treated"	"rab.win.water_treated"	"diff.btw"	"diff.win"	"effect"	"overlap"
"Polynucleobacter"	"Proteobacteria"	"Oxalobacteraceae"	0.413328507057039	0.833128493299097	0.508884518259518	0.895979489154172	5.04412756790005	4.20639997275788	5.19912988945411	1.1354659904991	1.97631104431902	0.426580083714987	0.38084637738554
"Pontibacter"	"Bacteroidetes"	"Cytophagaceae"	0.41059735821387	0.819376859091453	0.438876748251748	0.865290726092061	-3.8541776216614	-3.32910179904841	-4.41255046631482	-0.986890547879447	4.0834381582137	-0.225527995258116	0.383928622367016
"[Prevotella]"	"Bacteroidetes"	"[Paraprevotellaceae]"	0.519597971509048	0.861558091548333	0.547864461926962	0.89542839943748	-3.94507545087769	-4.06137230711162	-3.75000047503224	0.296193637947451	4.60454362338509	0.0656813115429249	0.468750013026021
"Propionivibrio"	"Proteobacteria"	"Rhodocyclaceae"	0.592255666951218	0.887032134462819	0.60138039044289	0.905203745071094	-3.65383510710882	-3.38864953618087	-3.97594751356597	-0.399107865540987	5.24315360987754	-0.0670374607022192	0.464285729190488
"Prosthecobacter"	"Verrucomicrobia"	"Verrucomicrobiaceae"	0.141594160705121	0.730620446188288	0.201056235431235	0.807401893823315	5.01039987592056	3.16182254144068	5.71860526769649	2.64562103898279	4.5024091654716	0.439470875305004	0.294642959709544
"Pseudanabaena"	"Cyanobacteria"	"Pseudanabaenaceae"	0.47146168831529	0.844523915607085	0.511039481351981	0.884249000450525	-3.13763443232627	-2.42127068110102	-3.90968780984848	-1.72825093315352	6.33970435741372	-0.243255636563511	0.385300718196782
"Pseudomonas"	"Proteobacteria"	"Pseudomonadaceae"	0.840897035200516	0.957150461134131	0.856682206682207	0.965172939201354	13.7498009050849	14.0532953054043	13.0639099549403	0.24870903942999	2.7922418003593	0.101978687758871	0.463251685651298
"Pseudomonas"	"Proteobacteria"	"Pseudomonadaceae"	0.840897035200516	0.957150461134131	0.856682206682207	0.965172939201354	13.7498009050849	14.0532953054043	13.0639099549403	0.24870903942999	2.7922418003593	0.101978687758871	0.463251685651298
"Pseudonocardia"	"Actinobacteria"	"Pseudonocardiaceae"	0.506604510376326	0.854821130727419	0.563042686480187	0.892858947181332	-4.04524486817588	-4.04041534213268	-4.04524486817588	0.0675692639294905	5.08744111571885	0.0119672268627841	0.491071432279793
"Pseudoxanthomonas"	"Proteobacteria"	"Xanthomonadaceae"	0.771832811913002	0.946541009247649	0.849519230769231	0.964702137024005	6.34413545786193	6.61704269027005	6.22922670781766	-0.186378929117668	2.217768984902	-0.0717042373332852	0.463251685651298
"Pseudoxanthomonas"	"Proteobacteria"	"Xanthomonadaceae"	0.771832811913002	0.946541009247649	0.849519230769231	0.964702137024005	6.34413545786193	6.61704269027005	6.22922670781766	-0.186378929117668	2.217768984902	-0.0717042373332852	0.463251685651298
"Rheinheimera"	"Proteobacteria"	"[Chromatiaceae]"	0.657678328751189	0.920969090625246	0.743707507770008	0.944931444346108	11.9799192309956	12.2686893310065	11.7266594244197	-0.322077985173542	2.50326867676394	-0.12416343932513	0.439732168249544
"Rhodobacter"	"Proteobacteria"	"Rhodobacteraceae"	0.250831982750777	0.769999099439451	0.21965811965812	0.81322477844304	8.16626132771006	7.74398077606321	9.84246422677747	1.23095248806701	2.13235362983309	0.568086292313571	0.301339383661357
"Rhodobacter"	"Proteobacteria"	"Rhodobacteraceae"	0.250831982750777	0.769999099439451	0.21965811965812	0.81322477844304	8.16626132771006	7.74398077606321	9.84246422677747	1.23095248806701	2.13235362983309	0.568086292313571	0.301339383661357
"Rhodococcus"	"Actinobacteria"	"Nocardiaceae"	0.455438286393069	0.839027036215448	0.516689733877234	0.873793682473385	-3.94127952368024	-3.4757958634502	-4.4921302114396	-1.13507111808859	5.20341819047536	-0.193512111489409	0.405345252161836
"Rhodoferax"	"Proteobacteria"	"Comamonadaceae"	0.347043009118653	0.808475993467548	0.489874708624709	0.883071697224713	8.16780800959747	7.90202642524744	8.63907775458553	0.512298190438139	1.75570907485532	0.277397613919051	0.36748335512885
"Rhodoplanes"	"Proteobacteria"	"Hyphomicrobiaceae"	0.456819208635396	0.845191636175569	0.323295454545455	0.837171875037458	-0.700965044263587	-1.49480480837054	2.79761996908803	2.10058904674789	6.79782712227604	0.320026603263757	0.327394290354823
"Rickettsia"	"Proteobacteria"	"Rickettsiaceae"	0.422045461331433	0.828813076136693	0.45907027000777	0.876693312171004	-1.58020026909462	0.0806256506453487	-2.88523324085759	-2.29815694713464	6.41008772245116	-0.318684625950628	0.36748335512885
"Roseococcus"	"Proteobacteria"	"Acetobacteraceae"	0.663129937323926	0.908562132750741	0.789523844211344	0.95001786078936	0.394263875748003	-0.543139387462803	0.933052860980317	0.617591072124833	6.36932729442677	0.0888302667825726	0.466517871107411
"Rothia"	"Actinobacteria"	"Micrococcaceae"	0.249036534017035	0.745461218825661	0.296756021756022	0.792516254041751	-3.50370469657494	-2.08307431214283	-4.3466903404189	-2.76277433845406	5.29867059943791	-0.467573849897432	0.299107242326109
"Rothia"	"Actinobacteria"	"Micrococcaceae"	0.249036534017035	0.745461218825661	0.296756021756022	0.792516254041751	-3.50370469657494	-2.08307431214283	-4.3466903404189	-2.76277433845406	5.29867059943791	-0.467573849897432	0.299107242326109
"Rubrivivax"	"Proteobacteria"	"Comamonadaceae"	0.0621168150435307	0.681562365722863	0.0386873543123543	0.715183725117581	6.30858890333544	5.13795659409602	7.23854093763418	1.83922527263538	2.57939938257262	0.625583922740969	0.174107378109643
"Ruminococcus"	"Firmicutes"	"Ruminococcaceae"	0.501393730645973	0.855957892539278	0.553262189199689	0.891802280307458	-3.86236905492462	-3.97598672436877	-3.66659899348106	0.145872777268692	4.18037418997965	0.0318991585110082	0.482142864566691
"Runella"	"Bacteroidetes"	"Cytophagaceae"	0.768782729950861	0.943892439703708	0.794285402097902	0.955035226168335	3.44103761944244	4.09506359785263	3.22829796549898	-0.58617501225864	5.25347441543813	-0.0775159823736805	0.450892877730953
"Salinibacterium"	"Actinobacteria"	"Microbacteriaceae"	0.141816045631632	0.728186740749447	0.355441433566434	0.849407530608109	3.91037795370708	3.36172512725032	4.21904431776228	1.01833333378814	3.70034446901084	0.269695674768757	0.339285788703532
"Salinibacterium"	"Actinobacteria"	"Microbacteriaceae"	0.141816045631632	0.728186740749447	0.355441433566434	0.849407530608109	3.91037795370708	3.36172512725032	4.21904431776228	1.01833333378814	3.70034446901084	0.269695674768757	0.339285788703532
"Salinicoccus"	"Firmicutes"	"Staphylococcaceae"	0.559499535636441	0.8792155799161	0.588014763014763	0.899024273735758	-4.07616737304204	-4.01067791890174	-4.11801950133453	-0.0148430068718408	4.9556897587557	-0.00248039413807384	0.49665924414268
"SC3-56"	"Bacteroidetes"	"[Amoebophilaceae]"	0.284757726688039	0.769659606697327	0.262270541958042	0.796222826977244	-3.41964235666163	-2.32933941642449	-4.41237862884995	-2.29040076561402	4.72858682414656	-0.452693898712506	0.289532399719242
"Sediminibacterium"	"Bacteroidetes"	"Chitinophagaceae"	0.148418435006465	0.732747841388116	0.261375777000777	0.826646170170717	7.46973094678686	5.7187212252595	7.67404514488121	2.09611849390291	3.63793986234549	0.40960057305423	0.332589364000179
"SGSH944"	"SAR406"	"A714017"	0.456239836089852	0.835709483354265	0.505165841103341	0.875226996162381	-4.02585018625872	-3.61707042224236	-4.37157863689865	-1.07122012151713	4.81593666987492	-0.183064383074838	0.400890911239789
"Shewanella"	"Proteobacteria"	"Shewanellaceae"	0.605298199206322	0.889227750490441	0.669310897435897	0.926121551710317	-3.7734255442377	-3.7108662438089	-3.81878060072498	0.16498332787855	5.08258102057334	0.0243471854803054	0.484375006493911
"Sphingobium"	"Proteobacteria"	"Sphingomonadaceae"	0.81088343788349	0.954259531248972	0.83659188034188	0.960875603160064	4.29350162530019	4.95944454799642	3.92879860054879	0.641603265133222	4.60170317897797	0.0827582577393512	0.458797344542068
"Sphingomonas"	"Proteobacteria"	"Sphingomonadaceae"	0.402662521781374	0.823501416379674	0.321748737373737	0.83473766243994	6.82944051970431	6.57397665858245	7.18690100962872	0.418823725482464	1.1394598962419	0.375642718698993	0.305122589414691
"Sphingomonas"	"Proteobacteria"	"Sphingomonadaceae"	0.402662521781374	0.823501416379674	0.321748737373737	0.83473766243994	6.82944051970431	6.57397665858245	7.18690100962872	0.418823725482464	1.1394598962419	0.375642718698993	0.305122589414691
"Sphingopyxis"	"Proteobacteria"	"Sphingomonadaceae"	0.762517747025838	0.939456588917709	0.753653117715618	0.941687209559953	0.701633156053998	1.17822555699813	0.643380464519587	0.65051497022927	8.88344136234284	0.0663773002775784	0.458797344542068
"Spirochaeta"	"Spirochaetes"	"Spirochaetaceae"	0.459353192907036	0.827406239086545	0.473046571484072	0.862191579597934	-4.0013585725356	-3.42013083581591	-4.62472617633099	-1.24438042103609	4.41486192654976	-0.233459656341418	0.392857189484366
"Staphylococcus"	"Firmicutes"	"Staphylococcaceae"	0.692317966365031	0.921162143427004	0.608112373737374	0.914262474008709	2.66548878308852	2.75212284594751	2.52267127512997	-1.61108567511678	7.03042485031081	-0.201908226510233	0.415178607690366
"Staphylococcus"	"Firmicutes"	"Staphylococcaceae"	0.692317966365031	0.921162143427004	0.608112373737374	0.914262474008709	2.66548878308852	2.75212284594751	2.52267127512997	-1.61108567511678	7.03042485031081	-0.201908226510233	0.415178607690366
"Stenotrophomonas"	"Proteobacteria"	"Xanthomonadaceae"	0.325227250803088	0.795491788779945	0.205295745920746	0.812663126667175	1.79007827167465	3.23818174091412	0.889841922514544	-3.46379371718963	7.10544248850683	-0.430858142973799	0.287305229837703
"Stenotrophomonas"	"Proteobacteria"	"Xanthomonadaceae"	0.325227250803088	0.795491788779945	0.205295745920746	0.812663126667175	1.79007827167465	3.23818174091412	0.889841922514544	-3.46379371718963	7.10544248850683	-0.430858142973799	0.287305229837703
"Steroidobacter"	"Proteobacteria"	"Sinobacteraceae"	0.563007653267425	0.874585527542954	0.562751311188811	0.897452422393991	-2.32096997057403	-1.48516285415699	-3.03111108302479	-1.40767857558786	5.65761349327136	-0.243180847831327	0.400890911239789
"Streptococcus"	"Firmicutes"	"Streptococcaceae"	0.28705303245588	0.776100232466658	0.268264374514375	0.818400548139033	-0.592778122281844	0.506868946746799	-2.18490503350233	-2.86991899644817	5.567656955389	-0.470232122752789	0.308035807769709
"Streptomyces"	"Actinobacteria"	"Streptomycetaceae"	0.435325368431402	0.831947365960098	0.48243006993007	0.87487202509808	-3.99909090671237	-3.58146573658672	-4.38867776331898	-1.1068800861836	5.12348151176485	-0.217582706536482	0.406250040343742
"Sulfuritalea"	"Proteobacteria"	"Rhodocyclaceae"	0.430417318671278	0.819862260220806	0.443098047785548	0.848500619812699	-4.03771069513281	-3.5224272478932	-4.56562478775748	-1.13622838635061	4.61354526249741	-0.209527671259033	0.390625047695265
"Terracoccus"	"Actinobacteria"	"Intrasporangiaceae"	0.494062114607735	0.849232390405735	0.518227952602953	0.883331952598699	-4.10746762382274	-3.67787486722865	-4.43870348188618	-1.0578426940641	4.85713548490283	-0.209739220307495	0.392857189484366
"Thauera"	"Proteobacteria"	"Rhodocyclaceae"	0.530144257923443	0.86663334135762	0.551560071872572	0.895462368161159	-3.9648619365551	-4.05969232501544	-3.83896173462631	0.393355182521443	5.30972363014315	0.0661120353636879	0.475446438790824
"Thermomonas"	"Proteobacteria"	"Xanthomonadaceae"	0.637708137103083	0.901564366555442	0.689169337606838	0.931862120986204	-2.95386893798809	-2.60650119537305	-3.21239192031722	-0.481887221793087	6.08937319162006	-0.0855127492589243	0.464285729190488
"Thermomonas"	"Proteobacteria"	"Xanthomonadaceae"	0.637708137103083	0.901564366555442	0.689169337606838	0.931862120986204	-2.95386893798809	-2.60650119537305	-3.21239192031722	-0.481887221793087	6.08937319162006	-0.0855127492589243	0.464285729190488
"Tsukamurella"	"Actinobacteria"	"Tsukamurellaceae"	0.528134768465463	0.861903136927801	0.57171352952603	0.899815325620557	-3.85242135133569	-3.93460602523269	-3.73740402947861	0.569380665272895	4.9916093655792	0.104436190593365	0.455357161542008
"Veillonella"	"Firmicutes"	"Veillonellaceae"	0.443905070199284	0.830086084858899	0.482796717171717	0.863293069419582	-3.89093584328906	-3.47896765948897	-4.30673347937575	-1.11913289192978	4.43001016909127	-0.179764571217481	0.412026763583972
"Xanthobacter"	"Proteobacteria"	"Xanthobacteraceae"	0.572621451782001	0.882644989022004	0.69356789044289	0.931989771370296	-0.175354333963478	-2.11264636017019	0.49952694540113	1.55320960569316	6.13763167623091	0.251888496826939	0.424107175111289
"Xanthobacter"	"Proteobacteria"	"Xanthobacteraceae"	0.572621451782001	0.882644989022004	0.69356789044289	0.931989771370296	-0.175354333963478	-2.11264636017019	0.49952694540113	1.55320960569316	6.13763167623091	0.251888496826939	0.424107175111289
"Zoogloea"	"Proteobacteria"	"Rhodocyclaceae"	0.466070431189026	0.85198826145887	0.629912101787102	0.918534558252912	6.45165063660275	6.33634581276526	6.58189117041051	1.00002004194434	8.63861241575206	0.123035002605121	0.412946465846377
