X370..._SD_t2A	X370..._SD_t2B	X370..._SD_t7C	X370..._t2A	X370..._W_t2A	X370..._W_t2B	X370..._W_t7C	X370.1A._SD_t2A	X370.1A._SD_t2B	X370.1A._SD_t2C	X370.1A._SD_t7A	X370.1A._SD_t7B	X370.1A._SD_t7C	X370.1A._t2A	X370.1A._t2B	X370.1A._t2C	X370.1A._t7A	X370.1A._W_t2A	X370.1A._W_t2B	X370.1A._W_t2C	X370.1A._W_t7A	X370.1A._W_t7B	X370.1A._W_t7C	X370.3D._SD_t2A	X370.3D._SD_t2B	X370.3D._t2A	X370.3D._t2B	X370.3D._t2C	X370.3D._W_t2A	X370.3D._W_t2C	X370.3D._W_t7A_1	X370.3D._W_t7A_2	X370.3D._W_t7B_1	X370.3D._W_t7B_2	X370.3D._W_t7C_1	X370.3D._W_t7C_2	X370.5A._SD_t2A_1	X370.5A._SD_t2A_2	X370.5A._SD_t2B_1	X370.5A._SD_t2B_2	X370.5A._SD_t2C_1	X370.5A._SD_t2C_2	X370.5A._SD_t2D_1	X370.5A._SD_t2D_2	X370.5A._t2C	X370.5A._t2D	X370.5A._W_t2B	X370.5A._W_t7B	X432..._t2B	X432..._SD_t2A	X432..._SD_t2B	X432..._SD_t2C	X432..._SD_t7C	X432..._SD_t7D	X432..._t2C	X432..._W_t2A	X432..._W_t2B	X432..._W_t7C	X432..._W_t7D	X432.1A._SD_t7A	X432.1A._SD_t7B	X432.1A._SD_t7C	X432.1A._SD_t7D	X432.1A._t2A	X432.1A._t2B	X432.1A._t2D	X432.1A._t7C	X432.1A._t7D	X432.1A._W_t2A	X432.1A._W_t2B	X432.1A._W_t2C	X432.1A._W_t2D	X432.1A._W_t7A	X432.1A._W_t7B	X432.1A._W_t7C	X432.1A._W_t7D	X432.3D._SD_t2A	X432.3D._SD_t2B	X432.3D._SD_t2C	X432.3D._t2A	X432.3D._t2B	X432.3D._W_t2A	X432.3D._W_t2B	X432.3D._W_t2C	X432.5A._SD_t2A	X432.5A._SD_t2B	X432.5A._SD_t2C	X432.5A._SD_t7A	X432.5A._SD_t7B	X432.5A._SD_t7C	X432.5A._W_t7A	X432.5A._W_t7B	X432.5A._W_t7C
370(5A)_t2C	0.253040791791244	0.303621786160754	0.265738663278932	0.260521610385091	0.239796379047545	0.241467112951292	0.268105806412591	0.224804814687973	0.2456946462208	0.220835802648562	0.29570997200797	0.291767730572501	0.28117394423191	0.286895952232881	0.215902966488827	0.241970910064876	0.307376402831498	0.233808945515685	0.226930591951049	0.233446893819242	0.245793389715486	0.233058096131598	0.29563935080524	0.212042800230794	0.243506409195376	0.126496555325463	0.194980630271068	0.175739121995434	0.276763774195571	0.244650410341748	0.254390394199912	0.230620702220615	0.241708597461805	0.225720576090391	0.245499907109256	0.238445771335913	0.213029131665184	0.226471615189397	0.244488249201827	0.225968231446186	0.197163225517829	0.302303292123405	0.235823446157975	0.255531659684504	0	0.183492230896561	0.24250143168782	0.234408331032638	0.127370956351063	0.240538383894205	0.212303313708009	0.217679829914871	0.24990064655942	0.287509895324549	0.195284715471231	0.236470092456835	0.238666581136639	0.256369686480336	0.242005367336674	0.288926310029922	0.288145549910396	0.289413103299582	0.284174430450403	0.167438849590011	0.181189805834561	0.228325143332141	0.316923347963387	0.375169215621811	0.248773810473018	0.309530009979364	0.265939923472971	0.255847025955557	0.320955227385228	0.285219042252106	0.288341117528578	0.34074546654659	0.244447271090926	0.222254613336909	0.240734250813787	0.149333108698594	0.149297527739893	0.199594877142654	0.215096786595729	0.20879550516793	0.264146578959725	0.272901007128296	0.249663415360882	0.294565508220748	0.283469008491234	0.266220556337157	0.285610927978355	0.301104219429482	0.286407467492822
370(5A)_t2D	0.274465811630186	0.325555036541599	0.277083680600164	0.162961269112723	0.262909793415016	0.268624105093152	0.259320742889405	0.299715546106934	0.297792583007932	0.300211899235531	0.291106700766358	0.284482870342811	0.289661807593138	0.177417353375787	0.15571867926826	0.137796378823916	0.213630986429446	0.269141469845805	0.251383825397082	0.272300232056682	0.244381844109554	0.235506619723525	0.285674745193143	0.289668841314893	0.271481811479859	0.173824514295725	0.229664844291756	0.198898736216243	0.295990102191501	0.268220498515851	0.255849869146997	0.253811546940515	0.246252499674084	0.266256481606956	0.252016956521815	0.25514378260529	0.304783591675282	0.261343353749896	0.332081006489437	0.247715196278232	0.244537712917018	0.222619067420625	0.266043781591424	0.267230054714988	0.183492230896561	0	0.234417326055463	0.241481686480479	0.214028239854015	0.271220863309338	0.277566703655186	0.256097843203355	0.243859965505498	0.24775454137331	0.20159596510052	0.271671690208581	0.270688155226857	0.245013499084433	0.249359367935591	0.276853358183551	0.285350741778657	0.28368793667554	0.2737717622485	0.158003497298292	0.162856671679048	0.137029094956551	0.228730758310467	0.271473991981052	0.259329758679189	0.320945706092236	0.278499929502353	0.278061090044539	0.288923489960018	0.25394516130885	0.27306472120004	0.274955965789855	0.277738535778913	0.276820411885382	0.269279747559513	0.186518856968486	0.179287357627399	0.246588456027255	0.247251377126842	0.252211836246644	0.267878553133147	0.298143902624479	0.268175994696108	0.283539965038026	0.284681390185005	0.259808724188237	0.267674587730695	0.288891767661073	0.271266530069677
370(5A)_W_t2B	0.323184943316067	0.371903968170901	0.331817028269569	0.289974754252873	0.291220395651691	0.310716944126076	0.31055302767102	0.2802893078744	0.298822032228343	0.277808643640322	0.345104396100088	0.346055858654947	0.340880322029559	0.287806890815001	0.270419108593114	0.247062170230718	0.298172696295645	0.283131587664065	0.281919207071552	0.278525215966292	0.28496047855414	0.278202021182811	0.331830078130227	0.289377408025855	0.320187826896103	0.25549791279045	0.328321449833294	0.302685021653259	0.34208573838199	0.316985387434963	0.307504523564923	0.298224025014243	0.29987681570684	0.294616647442081	0.303587555314619	0.301733053838994	0.277486829915571	0.293923260445639	0.299537454728374	0.280099027650902	0.223486361524587	0.284749647199437	0.302298159347782	0.30131784081387	0.24250143168782	0.234417326055463	0	0.29184317894146	0.288677288582914	0.324978666677069	0.293239257446105	0.288483776455942	0.280033047441975	0.2626198012984	0.320579797675359	0.315779122012425	0.323169077655619	0.276435883175384	0.30184574478966	0.327901836485595	0.339955958029139	0.333312420764772	0.32216922757165	0.234223573936331	0.22209572126421	0.242487920837976	0.303543115477886	0.329608757505018	0.297495250902137	0.359080484220133	0.317346781006015	0.307044373548846	0.331262764312561	0.296181300681169	0.319264839777431	0.3028034362368	0.330032803989814	0.312877543507509	0.318921228798745	0.286831942556636	0.282039250782155	0.283659615881005	0.304482922322963	0.28717855351415	0.311971005503128	0.343819628547937	0.314194706652501	0.324066404914421	0.333149154145354	0.288072333329957	0.297819818124611	0.330054985247576	0.298592548879422
370(5A)_W_t7B	0.152336660324337	0.216941918123851	0.146342478339505	0.27810528163775	0.142596392907579	0.158955432494579	0.173917822025887	0.180300121562481	0.180225119193666	0.182079927731451	0.19549577870272	0.188664565371596	0.165294978468684	0.302916181333553	0.20744653428712	0.267811810887113	0.30156021697203	0.148070357572112	0.128231184895157	0.149259262235149	0.159742081528019	0.14242041785579	0.187404179589007	0.210484396243705	0.18619034621923	0.22541521534965	0.23418600461226	0.225555491482402	0.18961591208816	0.166990331565964	0.147939757072611	0.137133112162332	0.142598306215263	0.140532760639523	0.147167894898684	0.125733935918939	0.224984261084986	0.117798721740224	0.256816576638407	0.0979741027623	0.23728062244138	0.256335364338759	0.164440773891189	0.12920395490026	0.234408331032638	0.241481686480479	0.29184317894146	0	0.209842572066654	0.186982981071858	0.196983776408005	0.166613497840907	0.161979040358213	0.239573229840935	0.248027827563316	0.18061113975701	0.187073045327	0.205791115991204	0.168588721885859	0.183749262994119	0.184929933616208	0.179350635645324	0.194012567044959	0.251163603469623	0.259607963728359	0.247956624194941	0.29781585557937	0.356501207124919	0.17853859761339	0.231093399746279	0.170370304144581	0.156966155619652	0.240757959034567	0.213981566680435	0.198919162140246	0.305828083990998	0.204511664979983	0.203100368644677	0.17558256404192	0.195634047696289	0.210200976796071	0.174271456902632	0.175421711583916	0.168174399344967	0.186543989212993	0.201354696414567	0.162890857838943	0.191296216814789	0.18821054413317	0.165666099701396	0.21551240564132	0.231340258980632	0.214439880020838
432(-)_t2B	0.211086765900353	0.259541008984964	0.228035927322281	0.250380467011027	0.200421208904192	0.19256976331633	0.254987820593174	0.215802269150861	0.204977963591969	0.212619548607647	0.270321578801877	0.256510317509755	0.245935745588861	0.283781908231993	0.206905235487668	0.246243071090704	0.316285848653046	0.19774962701059	0.18627254829978	0.197089562549301	0.226975797043853	0.214055352725395	0.276208215827934	0.192545159287018	0.199594620685686	0.111389208820193	0.147292308080275	0.134871118869841	0.239198950076461	0.204931061960388	0.23243938912538	0.198416448731544	0.218291943750336	0.191217975632998	0.225281212730302	0.205560794452438	0.214190536956627	0.19204568908161	0.247122325609317	0.194206367488282	0.228580896316997	0.3004768727823	0.198045545649493	0.224088359390745	0.127370956351063	0.214028239854015	0.288677288582914	0.209842572066654	0	0.191645463870938	0.173095833243022	0.176922989935474	0.234256008469429	0.292538259601929	0.184947925659811	0.193617288850336	0.191930372646167	0.245809431147099	0.215084977345717	0.264633406033064	0.261799925147807	0.263782024800084	0.262542666824183	0.175388047923078	0.201292980934861	0.229680187777235	0.317975419126244	0.37829204582591	0.216721682537109	0.281049899528621	0.230655155236139	0.216943707122495	0.3140682372449	0.274430894764756	0.274453379650943	0.342884420719981	0.204935996079424	0.177437622773539	0.197848463047993	0.109037288394731	0.115847886398394	0.156358722248293	0.169295674916377	0.172438747935887	0.249010504555855	0.242584392186705	0.223806438502435	0.282047267478073	0.267814137494755	0.258373983905361	0.285812182174016	0.296476475902305	0.287074471798639
432(-)_SD_t2A	0.15508510422639	0.135264200032618	0.181203721293165	0.253283587750716	0.141852288430611	0.110542126326149	0.18786050890191	0.193348034302214	0.196686312384698	0.197395521516823	0.226467714715554	0.210931866648902	0.206737583789817	0.294095995453285	0.230165310452028	0.305163242956412	0.320349918083383	0.167391575285485	0.145171385066224	0.174898913648006	0.244521319276373	0.231358208354442	0.219264589194362	0.175717006825188	0.157784348880554	0.221817690832578	0.169617073612166	0.167744433445939	0.115115518346577	0.0889473475213218	0.160836801518104	0.172430948117561	0.188222332708921	0.19403382483566	0.15724196823638	0.160831697985867	0.201700633405801	0.187020776438803	0.246234341727916	0.177185823965195	0.231813777850968	0.254661853664379	0.147559380575796	0.147886602467355	0.240538383894205	0.271220863309338	0.324978666677069	0.186982981071858	0.191645463870938	0	0.140232331468897	0.122816911889844	0.206728799264753	0.227686370335759	0.19192932142996	0.081341825224123	0.0352718818862195	0.245234018433449	0.206263203175979	0.234338766402049	0.193244376072781	0.193236065295948	0.194026265095573	0.270626933962289	0.289880427199613	0.288264195678268	0.295243355602853	0.356372649342263	0.118609640548362	0.186382063591929	0.11667094292443	0.11240730836533	0.26239180312102	0.245654812509094	0.216829669845213	0.307568061269427	0.1275161936678	0.155773150829313	0.127930107508552	0.185917027341225	0.201687314608944	0.119605100161442	0.106112357732065	0.122750361722995	0.124388403205688	0.119046435447869	0.0996975600874681	0.198023954304326	0.181329923509723	0.179316271751431	0.216637301967308	0.229792285381617	0.211832942281665
432(-)_SD_t2B	0.116157058864523	0.170271740884244	0.20194736367093	0.315168833851308	0.146926450696522	0.117266213573213	0.25568110115753	0.113782089585284	0.11475510105816	0.112251395612432	0.265743458384935	0.251931668039126	0.234480524751052	0.350245942354645	0.259371077687126	0.307575907839485	0.356378379129037	0.144904638580213	0.146082021371351	0.14507567962985	0.24204570018342	0.226820474789607	0.286872696382211	0.0931647470367871	0.109635139142673	0.198622093373674	0.241189338978033	0.232746147705248	0.176311018004016	0.135197543527954	0.234172295064243	0.156503271976732	0.213605210065712	0.14731724501312	0.217719493392955	0.165784773939703	0.126248650729895	0.151770245775121	0.177283112442772	0.159896329289969	0.181598443406175	0.312222030881594	0.124698621116614	0.187841554057731	0.212303313708009	0.277566703655186	0.293239257446105	0.196983776408005	0.173095833243022	0.140232331468897	0	0.0917533980061788	0.215758477228487	0.294504757954516	0.274793810853287	0.133135860001335	0.133871234282461	0.247546680970587	0.195043077819064	0.259093323032295	0.251728378832834	0.255221720272172	0.252651419103172	0.242150314869185	0.257620581405417	0.287440287966	0.356720312270357	0.409416575141071	0.195152737783733	0.250520760786383	0.193699950642062	0.158435106419476	0.328001604656033	0.297105543154116	0.283122514845507	0.369957896686089	0.137516205136659	0.106866583339238	0.109749946475621	0.197518904210254	0.193392573486083	0.102355763392987	0.103982936707476	0.11062969683153	0.189538140677676	0.17945228703055	0.160983324606735	0.263922706449568	0.246554412154714	0.230262447838841	0.283646388256702	0.296068868384831	0.2784870441625
432(-)_SD_t2C	0.117882668119595	0.163858654671711	0.185830469909226	0.301974048436733	0.117526156968585	0.0940496123663029	0.228845197586657	0.126088223123974	0.123237396983409	0.127596495714446	0.253474389638616	0.239953403275853	0.224183482969504	0.334659841728913	0.243725421274258	0.291612525168186	0.33926437606918	0.124831631834842	0.120753509403067	0.131376991422563	0.22186868050891	0.207461429205997	0.260207467981963	0.122501148941132	0.108201332180783	0.204224352388647	0.228363382370887	0.223616072945986	0.155356487561019	0.111334341521152	0.203615650949092	0.135216055732566	0.190610695163215	0.143646022391481	0.188864856771226	0.139467257652462	0.125285395837057	0.130058834468266	0.174019744093302	0.126972574992998	0.180004171012049	0.291514808800552	0.0991007375114744	0.152206771822994	0.217679829914871	0.256097843203355	0.288483776455942	0.166613497840907	0.176922989935474	0.122816911889844	0.0917533980061788	0	0.183663539238008	0.269167669257055	0.250772807246106	0.125653203760264	0.112062350836209	0.224692386332972	0.171580615954831	0.242070586649655	0.229762198739817	0.232728943048143	0.23041968462737	0.250447059009458	0.26312595199741	0.269152175058886	0.335903209223586	0.39435686419652	0.172966968155706	0.232543535750311	0.171361920001509	0.136767182688302	0.30425183904723	0.276275121978105	0.259097183081744	0.347848780942256	0.129447023016679	0.10314802414905	0.105917928664101	0.188947946253481	0.18950747871344	0.098017704137564	0.0912011695910476	0.0917737904873861	0.143101837284422	0.155396833902003	0.116558068206062	0.234328308853805	0.219837807322114	0.195874252882538	0.255522808097381	0.270945555656314	0.252429040347885
432(-)_SD_t7C	0.197876679912444	0.25065716200621	0.175647504720755	0.282043671753671	0.178711835189746	0.193711638416924	0.172862235338162	0.21970003031558	0.224129530462446	0.226378083052686	0.221864013020864	0.222554826433308	0.198931551240989	0.300190139748573	0.229449975418266	0.265668394485418	0.284736147573854	0.191887772521282	0.171466345895337	0.194276433722694	0.191017347744365	0.18158563554184	0.221934665545124	0.235505630977956	0.20939254995005	0.243405130192301	0.257262935021081	0.249115517242249	0.232230426108754	0.208969529765656	0.175773165753363	0.166031489376205	0.165561195891794	0.181030923555955	0.161965431064003	0.152455417430786	0.257819560461446	0.16651565921156	0.290488602765282	0.160476232609496	0.246052455237228	0.240582306075964	0.207916929709609	0.178063855888395	0.24990064655942	0.243859965505498	0.280033047441975	0.161979040358213	0.234256008469429	0.206728799264753	0.215758477228487	0.183663539238008	0	0.161510346310088	0.254168875699636	0.204779685010861	0.202735357869269	0.159194455106243	0.140852605913492	0.180742148610456	0.192468527530062	0.172027456186725	0.187895455369503	0.252315170324689	0.259050349184973	0.251717554681937	0.276119195062286	0.33656894459595	0.194425974905	0.266496175865558	0.199208493984099	0.193473518106719	0.237356662750506	0.219483461330031	0.213035103784453	0.278396435087793	0.228318903102584	0.226482757509079	0.20599231309297	0.219182254495518	0.232322839447908	0.196733864869153	0.196359600595591	0.199574701913193	0.209133878821391	0.235299768216955	0.19150303363145	0.180767884450897	0.1946640751062	0.123639950339449	0.180999522865082	0.211812281302265	0.180664983285218
432(-)_SD_t7D	0.27775045168853	0.280763724893714	0.241893574686409	0.239595658407229	0.258441807483246	0.264074860532577	0.171477420265579	0.302934429053875	0.313940101425897	0.315379675241306	0.245614459072748	0.252531858118359	0.243960853380294	0.254546046419575	0.23301731556709	0.253107162280558	0.240706856724436	0.272395968405206	0.250410105270873	0.273962971402441	0.232014566217555	0.227384761118167	0.213058532694426	0.314510970798916	0.285796477000456	0.266764557171021	0.253391077651429	0.232359240295031	0.259482183946449	0.251182992988424	0.194589362577732	0.254971175107107	0.216374794340985	0.271880733027814	0.195200878932941	0.239050840137743	0.337971127820617	0.258269798422973	0.366473718395306	0.24914527716204	0.302229797598699	0.229406443880988	0.285869424354621	0.229376311712504	0.287509895324549	0.24775454137331	0.2626198012984	0.239573229840935	0.292538259601929	0.227686370335759	0.294504757954516	0.269167669257055	0.161510346310088	0	0.245305962353912	0.232861056107522	0.231574116077191	0.176071850698487	0.224663518194893	0.235803848677842	0.218959398551886	0.191773385417558	0.198764196381601	0.264639871675592	0.253979179204869	0.247134908315641	0.220123892182738	0.265936700110387	0.201861572199879	0.277176425783516	0.211935884816522	0.232827982515169	0.193425765390206	0.177349434183588	0.192965297799812	0.200047120669442	0.275359425921946	0.297955125475165	0.277602433573	0.258448000903316	0.270711126283335	0.272326971302833	0.269771610922469	0.268444345155363	0.234390875501033	0.26153463746117	0.22968130934568	0.193670417831019	0.217090766278917	0.169234757819404	0.143080141099922	0.188770241785894	0.145667375795861
432(-)_t2C	0.276586199203281	0.205907849874534	0.259512461066512	0.193524054371945	0.257440698336119	0.245115970515398	0.226681338238747	0.307933713507434	0.304477437018696	0.308173832376454	0.267447219203217	0.259267074655638	0.265540515346185	0.237211880908637	0.189096658230165	0.249874851454818	0.282661685882238	0.274993953560141	0.249170965549615	0.278556667772261	0.280288407780797	0.263056224636248	0.223353731530288	0.293716703511918	0.276444410843633	0.198701284287889	0.105024973569397	0.156377923990805	0.197557865964249	0.229489743252075	0.219656130929485	0.26670264470852	0.242705669496147	0.280804438782021	0.21898335823456	0.254725961651411	0.311929057872111	0.271217717133155	0.345464515960595	0.258185516164671	0.281012559219409	0.244455362203103	0.260654290862943	0.235002212830105	0.195284715471231	0.20159596510052	0.320579797675359	0.248027827563316	0.184947925659811	0.19192932142996	0.274793810853287	0.250772807246106	0.254168875699636	0.245305962353912	0	0.20502676719358	0.202068368342237	0.281916973717703	0.262730126623381	0.271707331808232	0.214588381285311	0.223616075964021	0.25048045017826	0.209786735918588	0.230965105010659	0.237176914700668	0.240412939635905	0.282039821228708	0.191895117603845	0.211949468531703	0.188246895461817	0.230245183494252	0.227699055394623	0.251189058075155	0.22026861204698	0.243368413840836	0.244710586506032	0.270993255599331	0.254373497455247	0.171208288106242	0.193101398365059	0.240515760712993	0.239469212119001	0.251640913060421	0.193195174763429	0.191756610211923	0.215648020613378	0.21949195242208	0.196748715660248	0.237259847947226	0.231106534455156	0.219063690885952	0.226050177813351
432(-)_W_t2A	0.154583038132256	0.152462980941164	0.173899106114596	0.257274823173874	0.137935979598092	0.118916068991596	0.190238292632583	0.193642273996454	0.18382566931685	0.191743793116224	0.216244143757971	0.201805415886159	0.192074367775219	0.29211296869652	0.216334076378299	0.290835352409329	0.313857647274053	0.155093041806643	0.130110281658154	0.161003947875625	0.234704615522944	0.221504851148659	0.218666023745416	0.176975026995698	0.161473789601846	0.215341728526413	0.177558272526115	0.170817359941904	0.137634397453934	0.109928134157454	0.179461777456956	0.182031917310922	0.184428321443981	0.188556132183326	0.163428054656062	0.154261161090974	0.198466038912413	0.177958712879624	0.23687897985065	0.167916462669338	0.222174685605861	0.259453853261058	0.13649434307704	0.140686388300807	0.236470092456835	0.271671690208581	0.315779122012425	0.18061113975701	0.193617288850336	0.081341825224123	0.133135860001335	0.125653203760264	0.204779685010861	0.232861056107522	0.20502676719358	0	0.0797418461778088	0.239717415413841	0.197146828724526	0.221845432750196	0.188521489783981	0.192455417656622	0.190173235176743	0.26383027422306	0.273999823384918	0.274794340524797	0.299728956355672	0.358493347859797	0.129520566571175	0.183841363534472	0.124148021624431	0.0941227070697067	0.263896544585012	0.237441955486878	0.216177246217359	0.310327114090576	0.132356544811002	0.149176638271993	0.131851803100772	0.186742206259437	0.195755904253163	0.129831013429651	0.120037662863363	0.125175149455964	0.140045352680135	0.131118887887836	0.112791010029247	0.203678526964325	0.18633878607349	0.175389079179919	0.221391914313678	0.234684728654105	0.219709595103714
432(-)_W_t2B	0.149570575990155	0.137546993919805	0.1791554359033	0.259951746134815	0.14310616443587	0.105986691724849	0.194045498124255	0.187912923169342	0.189843311018657	0.192721533807393	0.220526767364996	0.206933821018493	0.200473095537792	0.300481470839765	0.229947919989037	0.304812889959784	0.316949292441696	0.168221758131984	0.146007790226412	0.175210057187002	0.243099593935966	0.22949416953135	0.226328616133529	0.168671525150303	0.148882694182156	0.220731799713907	0.173821973456786	0.170865607722617	0.120321455507752	0.0855415355963472	0.168010285135629	0.166137689772231	0.186109211409358	0.188824952538365	0.155544910089953	0.157918340404465	0.193529542166795	0.181908882904846	0.240463714750159	0.175237308633995	0.225112404782828	0.258716477560588	0.140378120752251	0.143834203916864	0.238666581136639	0.270688155226857	0.323169077655619	0.187073045327	0.191930372646167	0.0352718818862195	0.133871234282461	0.112062350836209	0.202735357869269	0.231574116077191	0.202068368342237	0.0797418461778088	0	0.244145750633656	0.20314868558385	0.231007874825159	0.197695720522281	0.197530502130703	0.193008605804594	0.268035535140767	0.287485903461376	0.285901889006738	0.299832985397514	0.360348123706402	0.128486243469485	0.197114583138573	0.126687250657022	0.111411221656216	0.267095302244223	0.243239031477155	0.223703017720444	0.313538643366319	0.121197706829445	0.148213477064973	0.121819094499225	0.182091874697387	0.199310184261841	0.116739182373292	0.0973899432793771	0.122061124759616	0.12822831656453	0.126800054469409	0.102823228032367	0.203257116982462	0.186030047329112	0.175506185722688	0.219271325689349	0.235236502510174	0.215837289771457
432(-)_W_t7C	0.23138672943673	0.288230464829742	0.207484499122887	0.277874391576881	0.220733851619957	0.239856062061842	0.163213331503109	0.260901754001475	0.260122620980338	0.264885794358684	0.261356605672637	0.254006117112251	0.232486826016555	0.292999144546331	0.236418421258802	0.244351057175813	0.263946625105071	0.227383744500024	0.205155274429486	0.229417219005891	0.183573896072309	0.171122776973858	0.218181578166581	0.269626478888731	0.23770810443879	0.22887416165358	0.271775900668747	0.246396069041497	0.27444856841062	0.25199577571975	0.200506030789207	0.212365413946267	0.186923463112778	0.213574717742088	0.199901729420439	0.202917857851621	0.294671233201771	0.207116168797626	0.322432675241004	0.204928200139403	0.289236088661627	0.274943704467458	0.254015646635557	0.224408094444252	0.256369686480336	0.245013499084433	0.276435883175384	0.205791115991204	0.245809431147099	0.245234018433449	0.247546680970587	0.224692386332972	0.159194455106243	0.176071850698487	0.281916973717703	0.239717415413841	0.244145750633656	0	0.122865334829093	0.214523320798279	0.218559878370273	0.209821645416522	0.191888568935339	0.2522310655882	0.239631152245804	0.235524156605743	0.266480895340087	0.310529773901955	0.223093748730746	0.299217819304559	0.237851199992848	0.23148241072485	0.223825117310991	0.186946058804869	0.193158448224835	0.257844696959711	0.265398557452278	0.252455624908108	0.246627263467453	0.231317132663541	0.230038770299497	0.229226283982562	0.225039800095195	0.232587741334807	0.26103188964613	0.273824046250279	0.238880448100725	0.201097066032844	0.219868418587269	0.189228637644425	0.1615471588731	0.183656399551589	0.161673053230044
432(-)_W_t7D	0.182357887496554	0.243384817830154	0.164068593453129	0.288472082512105	0.180612155879769	0.195508031700849	0.178551073055744	0.203532514060414	0.206538584006892	0.21098452869302	0.228234119764984	0.218702391138155	0.202057098552954	0.305824599233107	0.230310820275415	0.267600409629978	0.297418691973403	0.182198645520185	0.172100724394183	0.18363735969859	0.188363418840072	0.174378998143726	0.230337672101711	0.217923681701764	0.186093147397981	0.223530979071981	0.255537435450226	0.245043920645995	0.235695589985789	0.211471443961916	0.179951010223681	0.156200366613931	0.165270305462095	0.162248939838158	0.17395273353031	0.155303536536429	0.245279343135611	0.14767056041377	0.275659526571903	0.155290912784982	0.245014411794139	0.25189695207472	0.209872661486913	0.183101308710885	0.242005367336674	0.249359367935591	0.30184574478966	0.168588721885859	0.215084977345717	0.206263203175979	0.195043077819064	0.171580615954831	0.140852605913492	0.224663518194893	0.262730126623381	0.197146828724526	0.20314868558385	0.122865334829093	0	0.174782523999432	0.179089546754662	0.170823497581294	0.189449832833207	0.245189604131236	0.251031274951564	0.244753613355626	0.289352326082656	0.351363788370862	0.21050344843746	0.271356371171074	0.205726494951248	0.196326689716277	0.249654812677503	0.221950998262468	0.203756133393749	0.299242037676439	0.225671230223981	0.206031251556751	0.202049281594541	0.217351919782951	0.216915819941687	0.178188435451095	0.181079308604739	0.183756365189925	0.220629895197197	0.234430913524728	0.195954884633762	0.195720716322048	0.199065418239225	0.166523756353727	0.219487722853473	0.23400386376983	0.22263553670287
432(1A)_SD_t7A	0.211321592248523	0.262743672890007	0.144374850150633	0.278456967967998	0.214703267715504	0.236465542926011	0.193434621544469	0.255409581925256	0.252337788763817	0.248813655204136	0.164376092916139	0.162070834195948	0.150403495139452	0.299546986023479	0.228339700913375	0.279834042164687	0.278991277342662	0.221081690721904	0.212310463271401	0.219536849010698	0.180886850665443	0.188717231080512	0.208071068163714	0.276713070370259	0.243396650074042	0.270409818411509	0.264357112195991	0.252557824733064	0.260700483255492	0.235581741726787	0.18851260736045	0.203581291282659	0.172262814059539	0.198909504161278	0.187813059985388	0.183844087320805	0.302878887546252	0.196016423175876	0.330269111516848	0.196457349106634	0.285551187554154	0.259209221518519	0.250957752759752	0.195882777906133	0.288926310029922	0.276853358183551	0.327901836485595	0.183749262994119	0.264633406033064	0.234338766402049	0.259093323032295	0.242070586649655	0.180742148610456	0.235803848677842	0.271707331808232	0.221845432750196	0.231007874825159	0.214523320798279	0.174782523999432	0	0.135191665179284	0.132204809038933	0.173240271048953	0.275173309546839	0.277957691042814	0.260416172748785	0.268521567206721	0.330832254781593	0.219886113912034	0.279697954024245	0.21657919972771	0.212341029614018	0.209604889454028	0.179719930857606	0.18199468843342	0.268852113268875	0.245241091605083	0.26324083844188	0.242544341541551	0.242360329099075	0.25726159992898	0.242539062936701	0.238395841720261	0.244322185540179	0.239637138757222	0.254539099716527	0.222479596132024	0.213089521129577	0.213693087572389	0.179264438778107	0.236352866436397	0.253328491305366	0.242869206657481
432(1A)_SD_t7B	0.206018982772069	0.197009867711686	0.161547375811059	0.244420152337058	0.20637599224518	0.225378056070497	0.154789214906368	0.249396328222569	0.256607763446975	0.249511979633981	0.173868157563215	0.156825068483781	0.146925580393664	0.281004781131851	0.2335858754025	0.290004803746019	0.297222374255141	0.224807149799792	0.205006022235447	0.222967997464672	0.189854965449606	0.183366506466977	0.143099216742265	0.272130249269198	0.234968876991675	0.266813858195119	0.207301589225291	0.226444899402666	0.194727950461582	0.216929900974357	0.156283921096382	0.195361623641475	0.173429198994257	0.188808434318859	0.167695150924228	0.172733239250438	0.296859831500322	0.186922023850828	0.328119113085245	0.190846623031613	0.290164697403688	0.242132060021961	0.242508609825773	0.171220297393875	0.288145549910396	0.285350741778657	0.339955958029139	0.184929933616208	0.261799925147807	0.193244376072781	0.251728378832834	0.229762198739817	0.192468527530062	0.218959398551886	0.214588381285311	0.188521489783981	0.197695720522281	0.218559878370273	0.179089546754662	0.135191665179284	0	0.0938743342491153	0.142140283536185	0.281259600265898	0.284085079705641	0.269384949188339	0.244333815647125	0.313434820884903	0.167899709870766	0.221079374839709	0.155466581256104	0.184179971553215	0.179047679848878	0.18022003758274	0.123639911787477	0.239854649247985	0.237604872865928	0.256004177811062	0.233626186288393	0.240467172647287	0.255328224829246	0.234006618526334	0.230157373004349	0.235862080513105	0.176021246895671	0.191189424327044	0.182919833422206	0.142668061408267	0.149234989291297	0.156999051352586	0.179422724956379	0.189490460903936	0.175952761427777
