"sample_id"	"location"	"type"	"species"	"Genus"	"instance"	"clr"
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"20"	4.98404000894612
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"20"	4.60034624216832
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"21"	9.05767283852035
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"21"	5.89268002783142
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"21"	5.83182701429994
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"21"	6.4887630788637
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"21"	-1.38787140537737
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"21"	4.036198195193
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"21"	5.64413360379562
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"21"	5.11163617121267
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"21"	5.9661387352513
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"21"	8.60171758460142
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"21"	6.15341780461663
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"21"	6.96360650360749
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"21"	7.76563555571444
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"21"	10.7004235006628
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"21"	-3.05884591543051
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"21"	7.74041041633304
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"21"	5.42916239119413
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"21"	5.08338753721571
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"22"	8.76638515822398
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"22"	5.75799963846603
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"22"	5.14454242248991
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"22"	6.50813846140898
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"22"	-2.3719721809451
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"22"	4.35099292148354
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"22"	5.09642090061821
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"22"	4.37415519779267
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"22"	6.13608312836218
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"22"	8.48043856854223
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"22"	5.93829186855571
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"22"	6.81041179250934
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"22"	7.50671067556577
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"22"	10.6739422589965
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"22"	-2.52666269112717
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"22"	7.88303266034014
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"22"	5.17851264231079
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"22"	4.13287552525605
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"23"	8.61851788851012
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"23"	5.5367779030813
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"23"	5.18058654405872
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"23"	6.07811603177383
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"23"	1.59109451683901
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"23"	4.28493756747843
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"23"	5.13864954720338
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"23"	5.21032819185198
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"23"	5.96793046796848
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"23"	8.2433554929312
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"23"	5.61928926072933
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"23"	6.47141160181918
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"23"	7.41713777491636
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"23"	10.3688925571981
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"23"	0.398861177408801
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"23"	7.36823970145947
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"23"	5.44663676459469
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"23"	4.59476054379899
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"24"	9.31571687907721
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"24"	5.7260274118104
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"24"	5.80236563989221
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"24"	6.70434052632616
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"24"	1.8251002905791
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"24"	4.83515186032645
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"24"	5.52311597498942
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"24"	5.45878837494023
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"24"	6.30909503219167
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"24"	8.55926691332668
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"24"	6.6365627530764
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"24"	7.10467306072504
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"24"	8.07687298474158
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"24"	11.0219457181403
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"24"	-5.09358368350978
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"24"	8.15170353875953
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"24"	5.8541054392485
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"24"	4.63552297927032
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"25"	8.95784386360803
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"25"	5.6244787342971
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"25"	5.64869460656384
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"25"	6.43489961654306
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"25"	-1.45146857527124
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"25"	5.13208892250102
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"25"	5.26141832541043
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"25"	5.25639764142182
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"25"	6.1230046406262
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"25"	8.60063553402241
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"25"	6.05863880655876
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"25"	7.10199215688269
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"25"	7.75770361157063
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"25"	10.7184581737038
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"25"	0.0350719148260623
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"25"	7.73473010344786
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"25"	4.97108477697919
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"25"	5.19706212851392
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"26"	9.46686281204958
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"26"	6.17894320665094
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"26"	6.45724941268008
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"26"	6.94543230218496
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"26"	-2.98638633622658
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"26"	4.70372830221481
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"26"	6.04175906830503
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"26"	5.34930150842882
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"26"	6.74688510201462
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"26"	9.27365023478636
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"26"	6.58568450768945
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"26"	7.42305861094534
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"26"	8.12577575716323
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"26"	11.1993029383623
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"26"	0.316662893779196
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"26"	8.18552791706643
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"26"	6.04552365860067
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"26"	5.46517315434138
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"27"	8.83809842883444
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"27"	6.1656801562378
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"27"	5.82698989220257
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"27"	6.30492138405913
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"27"	-1.26872747405949
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"27"	4.02296638412494
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"27"	4.79648676059667
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"27"	5.01237327458355
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"27"	5.81656962326398
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"27"	8.20438868517664
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"27"	5.7594591382132
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"27"	6.99135560909836
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"27"	7.56863079815668
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"27"	10.5113760787626
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"27"	2.33003362133342
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"27"	7.64635774960561
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"27"	5.01652474806185
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"27"	4.26229871272676
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"28"	8.8273970674645
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"28"	5.67497308234267
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"28"	5.69556441271703
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"28"	6.37051056708141
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"28"	-1.19139101522474
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"28"	4.29991339142119
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"28"	5.5084872732622
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"28"	5.03274207346951
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"28"	6.00904750123162
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"28"	8.40212302121985
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"28"	6.11310174266039
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"28"	6.80079816027963
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"28"	7.57579492624817
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"28"	10.6570942622047
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"28"	-8.83029330059655
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"28"	7.68621507444223
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"28"	5.61971182455063
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"28"	4.46305479900046
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"29"	9.45158919068663
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"29"	6.50971002022544
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"29"	5.58462482715624
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"29"	6.73090632578227
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"29"	0.255105269480046
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"29"	5.15733993085772
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"29"	5.78062163398499
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"29"	5.57167098438253
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"29"	6.7148508159861
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"29"	8.96804988380134
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"29"	7.14209230129769
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"29"	7.53687039510331
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"29"	8.27997968738733
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"29"	11.158532999708
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"29"	-17.2188400799413
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"29"	7.98925366401985
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"29"	5.7201425325235
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"29"	5.16255302229372
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"30"	8.73351825174446
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"30"	6.02888144087227
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"30"	5.52211259312389
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"30"	5.97551147490541
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"30"	-1.83916730976495
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"30"	4.06950327814266
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"30"	5.05822001772479
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"30"	4.30625457927947
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"30"	5.24133418271941
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"30"	8.24773604736727
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"30"	5.71451366448885
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"30"	6.74908447481831
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"30"	7.55701600591263
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"30"	10.4003788683981
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"30"	-0.402238675323444
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"30"	7.5372520019112
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"30"	4.72736951377206
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"30"	4.13217441125932
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"31"	9.05139167754101
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"31"	5.7530975822359
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"31"	5.49166841851811
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"31"	6.49621487469714
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"31"	-1.17094759235279
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"31"	3.92836641530415
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"31"	5.22543638262198
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"31"	5.11761680284793
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"31"	5.73316078610474
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"31"	8.50467519476419
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"31"	5.9818304778343
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"31"	7.05997755756466
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"31"	7.94936856153941
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"31"	10.7965141209951
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"31"	-8.33600108531811
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"31"	7.68283073255808
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"31"	5.39856478403866
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"31"	4.94434040436092
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"32"	9.42647343713451
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"32"	6.01674805591524
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"32"	5.66400472808598
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"32"	6.42265208722875
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"32"	-2.5515705917673
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"32"	4.49578398409897
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"32"	5.8789903846232
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"32"	5.62880804316234
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"32"	6.43114690477327
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"32"	8.92666891190312
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"32"	6.33567214833929
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"32"	7.1631107650257
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"32"	7.94865162196378
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"32"	11.0260352473511
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"32"	-6.03410972292774
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"32"	8.17788000576477
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"u114"	"32"	5.37508384246502
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Uliginosibacterium"	"32"	4.52199223711872
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Agrobacterium"	"33"	9.47903490156559
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Azohydromonas"	"33"	6.26940447738617
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Blastomonas"	"33"	5.60002794304611
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Caulobacter"	"33"	7.07541138554456
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Corynebacterium"	"33"	-8.9254046372251
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Fusibacter"	"33"	4.57071325379454
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Leptothrix"	"33"	5.31479562492499
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Luteolibacter"	"33"	5.65765702095471
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Methylotenera"	"33"	6.11173659922453
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Novosphingobium"	"33"	8.81649510916842
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Propionivibrio"	"33"	6.21440292591571
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Pseudomonas"	"33"	7.17892666714818
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rheinheimera"	"33"	8.1583709922555
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodobacter"	"33"	11.1120068082225
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rhodococcus"	"33"	-3.43647485781567
"CH_DT_B"	"Caldwell_House"	"rinsed_tissue"	"duckweed"	"Rubrivivax"	"33"	8.10122250127438
