feature_id	CH_DT_A	CH_DT_B	CH_DT_C	CH_RS_B	CH_W_A	CH_W_B	CH_W_C	CH_W_D	PP_CT_D	PP_DT_B	PP_W_A	PP_W_B	PP_W_C	PP_W_D
e5a4a420d70d4e52ca4d14fcff051e5a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0
f0b630b59bada8c63977bfbe56f00415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	48.0	0.0	0.0	1.0	2.0
c95ffed2a06df4b96f4c30eb2da2288f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
e9aa4f61bdc7318b836dab86beff07cb	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
8d1360566ec320e45336ca5c16567b16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
d436bb7b1e1c5dd1ba69c895313de058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
fae48537b02d4f859abaf6d75bddabe2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
d3d25bdba5dca0b8cfcbda46b6cc4f14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
a52970c8862991b1278779632f97a73e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	9.0	4.0	4.0
389f5de62db72206b98a164b3e8305c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
d69d164658d5f5bdbfc5a15e1f78d0c7	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a2543d08efe64424dc2650881dad9d80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3e0971667a188fdc7dc84b9adc10da2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
05abe9053fada105e0f24d98f5facffd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
63bd9624e9599558ebe7a23344d13be1	0.0	0.0	0.0	0.0	12.0	18.0	9.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
a530145184ccab9eb2b2f5264e0df692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
22bf0949382769ffb6edae8c555be828	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	23.0	21.0	0.0	0.0	0.0	0.0
5b89d9df17d43ce90a5ec7bf0fb11433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
b1c783208c412ddb4abca1e98ddaa701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0cc89ade619e7688638e664c2c385940	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ab920e7c74077d781cee7f196c57c641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
7d5f8ac79fcef816a170bf897ead9389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
254e2fe41b1fb2fb5cf03daa0a1a0c61	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25ca5cd185b049230185d90e73c2d085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
866e56475fb6295089f3c7752c58387c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
d06978a77ddf71a5fffbde2e0dbc9170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
403abf95d56932ade607b0940ca8bdf0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30418e6ac4f33433a4e69b0fcea7c7f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
a77d81d8744b37fc537cc42a10d601d6	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f528a4efe1000e0ffc75d9f9fdce5193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0
5b57bb5c43eee283253ea68633d53ea1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
d6a221a417e054db3e69c9a73219ba9e	0.0	0.0	0.0	0.0	17.0	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6d0c4b26baa1ce42fcd8d712965c1e31	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7268261fb59844511398890535b5cf56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
56ec5fdd869b4a8ccb61df63c5297572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ed6385d1f20c47e523ed88ab834bd747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
cb9aa0e5a92e0e3dfc87533a2bb84157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	16.0	1.0	0.0	0.0	0.0
c84284812c8c7fb432c68b6c76555be0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	21.0	0.0	0.0	0.0	0.0
89c4f99a1b61c85f0f9a6af5ebd3a9da	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
c007fe0d368b4d5024b0ec8ce44e348d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
e0e822baa21dca5bc69b52a8355ca83c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
75ff2f49d6d5d91fa797225172ae4c43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9eebbd1ced4bf306b9bbf0fdb342b164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
22fa0781d3187ee12752f67bdce2d3e7	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8821dfc3475c561ab73f259a47dd2ec6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
28d53cfc443f8f220fc072ff0808fe9e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0b8c5a7df6e35f614cdf8e03b8f5c454	6.0	0.0	29.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2cf6cdbbec84668ebc3426348a92aec5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3c6bcc4a44694b9af2d77ad42bca0fc6	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b8048019daaf5451a6a3a2f41e1afda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0
57f66fad753b8e62ff7df6d6a42b99c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
522eef61d5948668c5573beca3a947d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
efb3e56ff90cf574ebd44642404199c8	0.0	0.0	0.0	3.0	6.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6dc68b9a90aa7ca20278f2e72563aaa4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
ccd7edf2db5548674154719000edd32a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
39ff33d3bfbeefa2baf9b6154e56be07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
593c59a0c1457dbefe1e54ef81971c8c	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0330f3375a0f66eff721ccaa45a55b16	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d4eb23dd6ff6632b0d11e17c35b1c5e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
e14afdf88844ce569cbd7e1ac52ae866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
b70ea1e0062e94e0bb14697cde9607ce	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b7db269bf5f4ce0dd2fb6bce0270370	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0da708000560673b1153b2184bf4943a	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61ab9187ec6b550251494858d10063ac	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd27636483e58d43118ea82e180bf1c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
68da89a486766a7a4da6deb3f9b2db1d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6fd55b2acf75a1ab4a03291e74ef1786	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a368262751667c04687d2b871507e38	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b9e47d91f44d8d3c6308b4cc9fd606c8	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e33a8cd1c29321f437bece8abae4c4de	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
278e72138cba4fc2d8d56a7c74b55d46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
288ae492a1f461c76219b91676c77efd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
3ccb0aca80c8a48a1aaf79e454192c2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
433d458901749e8cc09130e9e0489914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
86a7d5d3f2bf22c2a34c8b2f7bd9bcf3	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e0320af84103ae6c04a4506521d4a9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
68a54b7b9cfa0099eb240ad51e0b13d5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e147f277e5376e3921444d5c4969af2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ef2630fc7856a219aedb16d69f60c592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
27bcb97356ed7170317cae17734a85c7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
6a3b92c4e11c307f197d1e796f9ec104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
be66ce4a30546d001a1c3dc606632b97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
232db04a305f1b615ae49cb403c6b118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6cdcc9f8422cbfdda2a44efbec15d2c0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823ca393adebdb5c8be99239d8dec923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
b1fca81a79b95f20f7d9ae7c04400330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
a19ca60cd4404083964029a0ff8e78f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
a8ab6a671eea863e2efc61e13f98ce41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
8c87bb44e537bda624dc203e2f2e5b97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	18.0	0.0	0.0	0.0	0.0
b8234da3746dfabdbf8b712283d6ffe6	0.0	0.0	0.0	0.0	6.0	8.0	6.0	5.0	0.0	0.0	8.0	6.0	11.0	3.0
d94b371e78949af8f4559117e02cfb3a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
43896e734e278c3e29476fdea2a3e23d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
6c81407b0a3088790873167c3e8c197d	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	8.0	3.0
802ed68d6478d8bb0902cff8c22c4a57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
c4ac28c3c531e449479cb0d4af92a7a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
5d2b05a0ff43aecf2f212f92dab61645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
887f149be00ef3c7390e6a0c015aa4eb	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1448c91a27a29681b55790e6fa19bd09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
3adae8bf5b46482c31f73c21a0a8d219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
9a7f47acd0b4858b933682904b6a4d14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
6aa8589b1361152676143db3f29ab3aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
ff55728f2ba178050e5f09f36342286f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
f017afe84fd632bad50e4914173710bf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
bbd38cde0251af7de50d00231638eec9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2b32bf0db67519ed79bbde6cdc72f6a6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	3.0
e99e633ff33b6b0d1b126c487262dee5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
98f6d5cabeac0af1c28e8b141a4a5668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5a6a1229a8f827f49f3db1ccca83f84e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
5a53bf88e442b21a1292dd56b91fa41c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
b2655df007117a753fd3db186518a987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
c9faf5789ee0ddb12e082edeac05e33c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
a300d5d7c882fe17302faab7ea262e5a	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8400b87e9d7b11ac37b46c2e8f4faca0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
a4405f5db986736df96a5bd0275c8fec	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
172d3686fb08cd51a6289290a3b4b1c1	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d269a50cf341acfe04b7f0db69ac9df	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0
c1e00ee4a6cfab92abf15bd7b32ce351	0.0	0.0	0.0	0.0	1.0	2.0	1.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0
ffcd066a37799807079d19baaca2e5f5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9620afd7446f1ad6aee8039da215c9c7	33.0	30.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
afbfaa92e96465d3ebeebddcb650dd68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
6676d5d8fa8dca3f6c60d6f38addfbbd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
2192bf88df391aa2bb3a9229ff6f546f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
f88e8b43761e64b558f80a1c102aa2c5	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70c5b9288204ce5c6f70a6d2550f7c50	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b10d5a189857d79c8fe1437d9ccd320e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c887958fc4667906dd393720a3652642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
4e1580b91ddf1059f078458aeef245fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
710786f3e4132c24c20b2148139ca020	0.0	0.0	0.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
8de965c8378478a8ac597dd7e8222ed5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
725cf66f9080415efbf327ed259a969c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
4fcb79b45220d63a08c1b6fa3ab3ade4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
b720eab92e4cd635c5b50a804431180b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
cf7c0d54b1e92316c5112e35f2c93a4f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
50ceb1b0c24cde2b32084404413817a6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
f777dde5cecf334658db995e327c076e	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7980695548e9fb1739f489be7370ba7d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
22cf3ed4bd6ee1d6e69c0e4a354ce8db	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a82190877276996e7ebbd7e9c648abd5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
4d76156cb6451b1390598c33a049d849	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3553b0f724ebf6918da184a0f7b17a3b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
fcdc76c36f6b87e51be780928db51699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
e4f435fcbb9fd5e0c83632a1c3fc4d81	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0ab64f8f9050677085d0f1ef292740e2	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
3d6d296218275774f42b5b3af56cdcc7	0.0	3.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4bd352ee906b57595c3935ef5c56c6ff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
26809d257d83d15208345165840ae5d8	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eb48332b55b30576d98a6174a238a1ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
818c279f9f53af21594f1d20b46935f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
46825d12c1099f13c11be2fe26aeb8db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1c260d1c1b00771f03c608d8a47e9c80	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19afd18871e97d6a4b9d135dbc61ec67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	2.0	5.0
dfc303536c714a6d44c493bda53d3cf9	0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0	0.0	0.0	6.0	10.0	9.0	3.0
4f87889831d478097b4f4e6f88496cda	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
dd7c5519a31fab88e9495e61089e3cf3	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69366e483fe7bc183cd26580366d96a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
c8ddaefb2ed68f197e04ec79d758fbd3	0.0	0.0	0.0	0.0	7.0	2.0	4.0	6.0	0.0	0.0	1.0	2.0	2.0	2.0
26dff9529a3201bad48ce7fb49d680a3	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c5806776c2877213087db375fca6a508	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7c5d80beae373474e1f9f383bb38c533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
a1f384a01c277d0d8a05b08573922a6d	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f8f7440d19c7e9f93985c2a15ffb88f	0.0	0.0	0.0	0.0	16.0	10.0	11.0	8.0	0.0	0.0	5.0	11.0	15.0	17.0
266cf6aaa4c58dc4e13587e5685c6aca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7c36d78969de6d36611cd89da0a62115	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5af04729491bfc72a0dc9eb53b3435a1	0.0	0.0	0.0	0.0	3.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98c6da3b6529e17975836cab6125bb79	0.0	0.0	0.0	0.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d261ec9e890c8893abc700a8b480690	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4466518ca1ca9dff1459de7b2a3b226f	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
8fbe96b203900d660e56cf0476045916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
c763f83abe69c8c414d8e47bc8aebaf5	0.0	0.0	0.0	0.0	4.0	4.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
7697e4ef6c5b668584e54c0ab2af4100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
fe7b3d71c23201791a96872be99a0284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
565fc6fa3899d10145fa246f35ac3326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0abfd336827c7bf1c8c7a45ec419c6af	21.0	22.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c0d20b360eb1843c2f3db095b639dc47	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0
0541e1fd230f887e9c13a377d2a69e57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
15c6b2674f3de8f15d35d935a09fd7fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
dccb6bcf4a4851faad35ba7db46b3d60	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
