feature_id	Taxon	Confidence
c747b780d2645b014de32ea0a25aca86	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__A17; s__	0.9
b923b6624a14aace63d664bb48e4e06c	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rudanella; s__	0.6
d3ddad4bf6bf6c62c7950433b3547015	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__	0.9
24c50b7779369b54188182e88e5fa048	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales	0.6
e6e0b3d3281b30834c5e39d6c8a8914b	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__	1.0
9eec991b47192f19eb5d33cfd184ebb0	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas; s__	0.8
1cbd9d1f2c1b1a66d101fa61f366fef0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	1.0
a123694d43ec4d27121644ea59678886	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__OM27; g__; s__	0.9
6703c5cedd7267f8699083f6f3d6688d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__	0.9
022beee7a88cbed45e78db9530df963f	k__Bacteria; p__TM7; c__SC3; o__; f__; g__; s__	0.9
4973256af823f544f3402cb6c4c0858a	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__	1.0
e4d665f8c532f3cf6fdb0a6688db186d	k__Bacteria; p__FBP; c__; o__; f__; g__; s__	1.0
fd7dbb08bbe07f8e55ffca3f998862e8	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9
826dd213be8b44fe15fce7cf32ed0d5c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9
2ba53eb7c9fc7fc7bdb35718cd60bd0b	Unassigned	0.0
46de4c15dae35a9ca6a519c00e27f935	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	1.0
9efdb50ac67a7b3c64fff34b12680542	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__	1.0
676240a394648af9e15e23b828fa5166	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__	0.9
74ca1e348755fcdeeae60764fd72a170	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__	0.9
187b8a2282ec5b6329c60aeee05cb81f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus; s__	0.6
34c55d06e7b76fa78567c92f43154704	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.8
a9d881cab8c8698cc76bab3c976b599c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__	0.9
f40d5701cbfb3b9ffed877557a4e2c88	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfosporosinus; s__meridiei	0.8
3e590374d5d287612258004c088b77c2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Tepidimicrobium; s__	1.0
9971729067a0ae3cecefcd37f407e71a	Unassigned	0.0
101a165a438591ba6c4a5dc687b982e3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Sporolactobacillaceae; g__; s__	0.6
06f1ecf10597a7a1026894b6c3a29b96	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__	0.7
78eb2b78c135a216e19639ee69ba91b1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__	0.6
2c8beac88503b5313a93a21dc9af14f8	Unassigned	0.0
0b2f310eb95c752ce97ee7cd7e52cb7a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__	1.0
78d167c36f2d147683c5f13319ba76ec	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__	1.0
a67b80a6b2d8c91b5271710d46e13b87	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	1.0
97a934eb9b9c6f4b2f7b05d622756fbc	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.7
2e6485717a44d0f78f97a72988e2a619	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__; g__; s__	0.6
d0295181ee91e13033fa9d6801fb08b0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus Protochlamydia; s__	0.6
0d73ae50f72f83bb4ead1060b71e928b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__	0.9
e5659a3781eadc2803a169a6ae34fc8d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
5613c2ed5458ed3492b6d889a7b2afe4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae	0.7
8597c641a8f34535d4e2f73c944c1bd2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
b05c19c04d8a6264013f1fe93244744a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	1.0
37c81e209d61b1b9e905e4fc71bb076e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__; s__	0.8
fbbf385fe5ab81073cf79a0bd26b866d	k__Bacteria; p__Chloroflexi; c__Chloroflexi	0.9
3e697797209f66e9e6b8eff6d21fe57d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.9
327accf6115793f741769817a2693b61	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	1.0
b57f55bc60fb558e3b1aa6bab1790477	Unassigned	0.0
5814bdb2c19c13dfe548be42a7efbf7c	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas; s__	0.7
21e11098cb6008ad1eb7c05bfa5e609b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.8
da2ee0c44b33f597730903e7738ca51b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae	1.0
150af37c4715f612e7f45e712192a1ad	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.7
74c33fbbd489dbc2102e5a1c0d329472	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	1.0
1366b3fa328bf4a53d1721c45b79a1b7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	1.0
eba6c21eaf5cbab3180043d7fea0876f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	1.0
05b138678f2dc0eafe8255f5f4411aed	Unassigned	0.0
8ad2a1b6f65fc698c08b681d0fe07988	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas; s__	0.7
0c25f1488ec65a35bfb813e203ffd7db	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]; f__[Kouleothrixaceae]; g__; s__	1.0
