feature_id	Taxon	Confidence
59fde432490149acb18c6c9a71ac0d12	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	0.8
15445c15d808853c21aeb4a83b045d68	k__Bacteria; p__OP3; c__BD4-9; o__; f__; g__; s__	1.0
7972e2ff2ad60c53cb4f6e413a03f24c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__	1.0
c350627fc81b907d9b64dfd31209998d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
e907b65c7616435897df822c8d9fe6fc	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	0.9
fb4c8ed5b77c54c3e0a6e934f944286c	k__Bacteria; p__OD1; c__ABY1; o__; f__; g__; s__	1.0
bed4aa0cf9cf66ab4e8614e7b50555de	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__	1.0
f75ccd6b7461e50ee0e554eea19eebca	k__Bacteria; p__Proteobacteria; c__TA18; o__PHOS-HD29; f__; g__; s__	1.0
1a28e7664966cfec6952419a4c71f87f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.5454545454545454
8689fff061785969562bcaab3d9af12b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii	0.8
0002972e9dc60383a27c51505b4ca6f3	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__	1.0
5538b9b96985ff5291fb76e4aecbab98	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	1.0
c0d092a850a6639d82e45dcbcc4a8836	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.8
b04f1172e0851c93f749b12e3b2a3cf6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	1.0
f73798e004ffd0f8262dc90ddadea5c4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	0.9
76f5a7a996f715ce845faa258ac0750f	Unassigned	0.0
